cityMPG,combMPG,highwayMPG,make,model,year
27,30,35,MINI,Cooper Hardtop 4 door,2019
28,31,37,MINI,Cooper Hardtop 4 door,2019
25,28,32,MINI,Cooper S Hardtop 2 door,2019
23,26,32,MINI,Cooper S Hardtop 2 door,2019
25,28,32,MINI,Cooper S Hardtop 4 door,2019
23,26,32,MINI,Cooper S Hardtop 4 door,2019
25,28,32,MINI,John Cooper Works Hardtop,2019
23,26,32,MINI,John Cooper Works Hardtop,2019
23,27,33,Acura,TLX FWD,2019
20,24,31,Acura,TLX FWD,2019
24,27,34,BMW,430i Coupe,2019
21,25,33,BMW,430i Coupe,2019
23,27,33,BMW,430i xDrive Coupe,2019
24,27,34,BMW,430i Gran Coupe,2019
23,27,33,BMW,430i xDrive Gran Coupe,2019
21,25,32,BMW,440i Coupe,2019
18,22,28,BMW,440i Coupe,2019
21,24,31,BMW,440i xDrive Coupe,2019
18,21,28,BMW,440i xDrive Coupe,2019
21,25,32,BMW,440i Gran Coupe,2019
21,24,31,BMW,440i xDrive Gran Coupe,2019
20,23,29,BMW,640i Gran Coupe,2019
19,22,28,BMW,640i xDrive Gran Coupe,2019
18,21,26,BMW,650i Gran Coupe,2019
17,20,25,BMW,650i xDrive Gran Coupe,2019
17,20,25,BMW,Alpina B6 xDrive Gran Coupe,2019
15,17,22,BMW,M6 Gran Coupe,2019
14,16,20,BMW,M6 Gran Coupe,2019
24,27,34,BMW,530i,2019
16,19,24,Infiniti,Q70,2019
16,18,23,Infiniti,Q70 AWD,2019
18,21,25,Infiniti,Q70,2019
18,20,24,Infiniti,Q70 AWD,2019
24,27,32,MINI,Cooper Clubman,2019
24,28,33,MINI,Cooper Clubman,2019
24,27,32,MINI,Cooper Countryman,2019
24,28,33,MINI,Cooper Countryman,2019
23,26,31,MINI,Cooper Clubman All4,2019
22,26,32,MINI,Cooper Clubman All4,2019
23,25,30,MINI,Cooper Countryman All4,2019
22,26,32,MINI,Cooper Countryman All4,2019
23,27,32,MINI,Cooper S Clubman,2019
22,25,31,MINI,Cooper S Clubman,2019
23,27,32,MINI,Cooper S Countryman,2019
22,26,31,MINI,Cooper S Countryman All4,2019
21,24,30,MINI,Cooper S Countryman All4,2019
23,26,31,MINI,Cooper S Clubman All4,2019
21,24,30,MINI,Cooper S Clubman All4,2019
23,26,31,MINI,John Cooper Works Clubman All4,2019
21,24,30,MINI,John Cooper Works Clubman All4,2019
21,24,30,MINI,JCW Countryman All4,2019
21,24,29,BMW,740i,2019
20,23,29,BMW,740i xDrive,2019
18,21,26,BMW,750i,2019
17,20,25,BMW,750i xDrive,2019
17,20,25,BMW,Alpina B7 xDrive,2019
13,16,20,BMW,M760i xDrive,2019
17,20,24,Genesis,G90 AWD,2019
17,20,24,Genesis,G90 RWD,2019
15,18,23,Genesis,G90 AWD,2019
16,19,24,Genesis,G90 RWD,2019
20,23,27,BMW,X4 M40i,2019
16,19,22,BMW,M3 CS,2018
23,26,32,BMW,X2 sDrive28i,2018
16,18,22,Mercedes-Benz,AMG GLC63 4matic,2018
15,18,22,Mercedes-Benz,AMG GLC63 4matic Coupe,2018
15,18,22,Mercedes-Benz,AMG GLC63 S 4matic Coupe,2018
22,25,30,Jeep,Grand Cherokee 2WD,2018
21,24,28,Jeep,Grand Cherokee 4WD,2018
126,114,103,Honda,Clarity EV,2018
23,26,30,Jaguar,F-Type Coupe,2019
23,26,30,Jaguar,F-Type Convertible,2019
25,28,34,Jaguar,XE,2019
24,28,34,Jaguar,XE AWD,2019
25,28,34,Jaguar,XF,2019
23,27,33,Jaguar,XF AWD,2019
22,24,27,Jaguar,F-Pace,2019
21,23,27,Land Rover,Range Rover Velar,2019
21,23,27,Subaru,Ascent,2019
20,22,26,Subaru,Ascent Limited/Touring,2019
19,21,23,Porsche,Panamera Turbo S e-Hybrid,2018
19,21,23,Porsche,Panamera Turbo S e-Hybrid Executive,2018
19,21,23,Porsche,Panamera Turbo S e-Hybrid ST,2018
22,25,30,MINI,JCW Countryman All4,2019
17,20,24,Genesis,G80 AWD,2019
17,20,25,Genesis,G80 RWD,2019
18,20,24,Genesis,G80 AWD,2019
15,18,23,Genesis,G80 AWD,2019
16,19,24,Genesis,G80 RWD,2019
19,22,28,Honda,Odyssey,2019
19,22,28,Honda,Odyssey,2019
37,39,42,Hyundai,Sonata Plug-in Hybrid,2018
15,18,22,Ferrari,488 GTB,2019
15,18,22,Ferrari,488 Spider,2019
12,13,16,Ferrari,812 Superfast,2019
12,13,17,Ferrari,GTC4Lusso,2019
15,17,21,Ferrari,GTC4Lusso T,2019
16,18,22,Ferrari,Portofino,2019
29,31,34,Mazda,CX-3 2WD,2019
27,29,32,Mazda,CX-3 4WD,2019
33,36,40,Honda,Fit,2019
31,33,36,Honda,Fit,2019
29,31,36,Honda,Fit,2019
23,26,30,BMW,X3 sDrive30i,2019
26,27,29,BMW,I8 Coupe,2019
26,27,29,BMW,I8 Roadster,2019
16,18,22,Ferrari,488 GTB,2019
16,18,22,Ferrari,488 Spider,2019
15,17,19,Ferrari,488 Pista Spider,2019
20,23,28,Jaguar,F-Type Coupe,2019
20,23,28,Jaguar,F-Type Convertible,2019
19,22,27,Jaguar,F-Type S Convertible,2019
22,25,31,Toyota,Avalon,2019
22,26,32,Toyota,Avalon XLE,2019
43,43,43,Toyota,Avalon Hybrid,2019
43,44,44,Toyota,Avalon Hybrid XLE,2019
17,21,27,Mercedes-Benz,S560,2018
23,24,25,Jeep,New Wrangler 4WD,2018
22,22,24,Jeep,New Wrangler Unlimited 4WD,2018
15,18,23,Jaguar,F-Type R AWD Coupe,2019
15,18,23,Jaguar,F-Type R AWD Convertible,2019
19,22,27,Jaguar,F-Type S Coupe,2019
18,21,26,Jaguar,F-Type S AWD Coupe,2019
18,21,26,Jaguar,F-Type S AWD Convertible,2019
16,19,24,Jaguar,F-Type Coupe,2019
16,19,24,Jaguar,F-Type Convertible,2019
15,18,24,Jaguar,F-Type S Coupe,2019
15,18,24,Jaguar,F-Type S Convertible,2019
21,23,27,Subaru,WRX,2019
18,21,24,Subaru,WRX,2019
17,19,22,Subaru,WRX,2019
18,21,26,Genesis,G80 RWD,2019
22,25,29,Kia,Sportage FWD,2019
23,25,30,Kia,Sportage FE FWD,2019
21,23,26,Kia,Sportage FWD,2019
20,23,27,Lincoln,MKC FWD,2019
21,23,25,Kia,Sportage AWD,2019
21,22,25,Kia,Sportage FE AWD,2019
20,21,23,Kia,Sportage AWD,2019
19,21,25,Lincoln,MKC AWD,2019
18,20,25,Lincoln,MKC AWD,2019
19,22,25,Lincoln,MKC AWD,2019
15,17,20,Ferrari,488 Pista,2019
21,24,28,Porsche,Boxster,2019
22,25,29,Porsche,Boxster,2019
20,22,26,Porsche,Boxster S,2019
22,25,30,Porsche,911 Carrera,2019
20,23,29,Porsche,911 Carrera Cabriolet,2019
22,24,28,Porsche,911 Carrera Cabriolet,2019
20,23,29,Porsche,911 Carrera S,2019
22,24,28,Porsche,911 Carrera S,2019
22,24,28,Porsche,911 Carrera S Cabriolet,2019
20,23,28,Porsche,911 Carrera 4,2019
19,22,28,Porsche,911 Carrera 4 Cabriolet,2019
21,24,28,Porsche,911 Carrera 4 Cabriolet,2019
20,23,28,Porsche,911 Carrera 4S,2019
21,24,28,Porsche,911 Carrera 4S,2019
19,22,28,Porsche,911 Targa 4,2019
22,24,28,Porsche,911 Targa 4,2019
19,22,28,Porsche,911 Targa 4S,2019
21,24,27,Porsche,911 Targa 4S,2019
18,21,26,Porsche,911 Carrera 4 GTS Cabriolet,2019
20,22,25,Porsche,911 Carrera 4 GTS Cabriolet,2019
18,21,26,Porsche,911 Targa 4 GTS,2019
20,22,26,Porsche,911 Targa 4 GTS,2019
16,19,25,Porsche,911 Carrera T,2019
20,22,26,Porsche,911 Carrera T,2019
27,29,31,Toyota,C-HR,2019
20,23,27,Kia,Cadenza,2019
16,18,23,Lincoln,MKT Livery AWD,2019
14,16,19,Lincoln,MKT Hearse AWD,2019
14,15,19,Lincoln,MKT Limo AWD,2019
18,21,25,Hyundai,Santa Fe XL FWD,2019
18,20,23,Hyundai,Santa Fe XL Ultimate FWD,2019
18,20,24,Hyundai,Santa Fe XL AWD,2019
17,19,22,Hyundai,Santa Fe XL Ultimate AWD,2019
23,25,29,Subaru,Crosstrek AWD,2019
16,19,23,Ford,Flex FWD,2019
16,19,24,Lincoln,MKT FWD,2019
16,18,22,Ford,Flex AWD,2019
15,17,21,Ford,Flex AWD,2019
15,17,21,Lincoln,MKT AWD,2019
28,27,27,MINI,Cooper SE Countryman All4,2019
18,21,25,Aston Martin,Vantage V8,2019
19,22,26,Nissan,370Z,2019
17,20,26,Nissan,370Z,2019
18,21,25,Nissan,370Z Roadster,2019
21,24,28,Porsche,Cayman,2019
22,25,29,Porsche,Cayman,2019
21,24,28,Porsche,Boxster S,2019
19,21,25,Porsche,Boxster GTS,2019
20,22,26,Porsche,Boxster GTS,2019
20,22,26,Porsche,Cayman S,2019
21,24,28,Porsche,Cayman S,2019
19,21,25,Porsche,Cayman GTS,2019
20,22,26,Porsche,Cayman GTS,2019
15,18,22,Aston Martin,DB11 V12,2019
18,20,24,Aston Martin,DB11 V8,2019
20,23,29,Porsche,911 Carrera,2019
20,23,28,Porsche,911 Carrera S Cabriolet,2019
22,24,28,Porsche,911 Carrera 4,2019
19,22,28,Porsche,911 Carrera 4S Cabriolet,2019
21,24,28,Porsche,911 Carrera 4S Cabriolet,2019
18,21,26,Porsche,911 Carrera GTS,2019
20,23,26,Porsche,911 Carrera GTS,2019
18,21,26,Porsche,911 Carrera GTS Cabriolet,2019
20,22,26,Porsche,911 Carrera GTS Cabriolet,2019
18,21,26,Porsche,911 Carrera 4 GTS,2019
20,22,26,Porsche,911 Carrera 4 GTS,2019
16,19,25,Lexus,RC F,2019
21,24,30,Jaguar,XE,2019
20,23,29,Jaguar,XE AWD,2019
20,23,29,Jaguar,XF,2019
20,23,28,Jaguar,XF AWD,2019
24,27,32,Subaru,Impreza 4-Door,2019
28,32,38,Subaru,Impreza 4-Door,2019
23,26,31,Subaru,Impreza Sport 4-Door,2019
27,30,36,Subaru,Impreza Sport 4-Door,2019
22,26,31,Volvo,S90 AWD,2019
19,22,28,Cadillac,XTS,2019
16,18,23,Cadillac,XTS AWD,2019
17,20,26,Cadillac,XTS AWD,2019
19,22,28,Chevrolet,Impala,2019
18,22,28,Chevrolet,Impala,2019
18,21,27,Jaguar,XJ,2019
17,20,26,Jaguar,XJ AWD,2019
17,20,25,Jaguar,XJL AWD,2019
18,21,27,Jaguar,XJL,2019
26,28,31,Kia,Soul,2019
25,27,30,Kia,Soul,2019
24,26,31,Subaru,Impreza 5-Door,2019
28,31,36,Subaru,Impreza 5-Door,2019
22,25,30,Subaru,Impreza Sport 5-Door,2019
27,30,35,Subaru,Impreza Sport 5-Door,2019
18,21,25,Jaguar,XF Sportbrake AWD,2019
15,17,21,Cadillac,XTS Hearse,2019
15,17,21,Cadillac,XTS Limo,2019
20,22,27,Infiniti,QX60 FWD,2019
19,22,26,Infiniti,QX60 AWD,2019
18,20,23,Jaguar,F-Pace,2019
18,20,24,Land Rover,Range Rover Velar,2019
27,29,33,Subaru,Crosstrek AWD,2019
15,17,21,Aston Martin,DB11 V12,2018
18,20,24,Aston Martin,DB11 V8,2018
31,33,36,Nissan,Kicks,2018
22,25,30,Ford,F150 Pickup 2WD,2018
22,24,28,Ford,F150 2WD BASE PAYLOAD LT TIRE,2018
20,22,25,Ford,F150 Pickup 4WD,2018
21,24,28,Ford,F150 Pickup 4WD XL/XLT,2018
20,22,25,Ford,F150 4WD BASE PAYLOAD LT TIRE,2018
20,22,25,Porsche,Panamera 4 e-Hybrid,2018
20,22,25,Porsche,Panamera 4 e-Hybrid Executive,2018
25,29,36,Fiat,124 Spider,2019
26,30,35,Fiat,124 Spider,2019
21,24,29,Buick,Cascada,2019
30,33,38,Chevrolet,Spark,2019
29,33,38,Chevrolet,Spark,2019
16,19,23,Cadillac,ATS-V,2019
17,20,25,Cadillac,ATS-V,2019
16,19,24,Lexus,GS F,2019
24,28,36,Volvo,S60 FWD,2019
21,25,32,Volvo,S60 AWD,2019
25,29,35,Buick,LaCrosse eAssist,2019
20,24,30,Buick,LaCrosse,2019
16,19,24,Cadillac,CTS,2019
30,35,45,Chevrolet,Cruze Hatchback,2019
28,32,36,Toyota,Corolla,2019
28,31,35,Toyota,Corolla,2019
27,30,35,Toyota,Corolla,2019
30,34,40,Toyota,Corolla LE Eco,2019
29,33,38,Toyota,Corolla LE Eco,2019
23,27,35,Volvo,S90 FWD,2019
21,25,31,Volvo,S90 AWD,2019
22,25,29,Chevrolet,Impala,2019
15,18,23,Jaguar,XJ,2019
15,18,23,Jaguar,XJL,2019
26,28,31,Kia,Soul,2019
24,27,30,Kia,Soul,2019
24,28,36,Volvo,V60 FWD,2019
21,25,31,Volvo,V60 AWD,2019
23,27,35,Volvo,V90 FWD,2019
21,25,31,Volvo,V90 AWD,2019
22,25,31,Volvo,V90 CC AWD,2019
15,17,22,Chevrolet,Silverado LD C15 2WD,2019
15,17,22,GMC,Sierra LTD C15 2WD,2019
15,17,21,Chevrolet,Silverado LD K15 4WD,2019
15,17,21,GMC,Sierra LTD K15 4WD,2019
22,24,28,Acura,RDX FWD,2019
22,24,27,Acura,RDX FWD A-SPEC,2019
26,28,31,Buick,Encore,2019
19,22,26,Cadillac,XT5,2019
22,25,29,Chevrolet,Equinox FWD,2019
26,28,32,Chevrolet,Equinox FWD,2019
22,24,28,GMC,Terrain FWD,2019
26,28,30,GMC,Terrain FWD,2019
22,25,29,Hyundai,Santa Fe FWD,2019
28,30,32,Hyundai,Kona FWD,2019
22,25,28,Lexus,NX 300,2019
22,24,29,Volvo,XC60 FWD,2019
23,27,33,Volvo,XC40 FWD,2019
21,23,27,Acura,RDX AWD,2019
21,23,26,Acura,RDX AWD A-SPEC,2019
25,27,30,Buick,Encore AWD,2019
18,21,25,Cadillac,XT5 AWD,2019
25,27,30,Chevrolet,Equinox AWD,2019
22,24,28,Chevrolet,Equinox AWD,2019
28,32,38,Chevrolet,Equinox AWD,2019
24,26,28,GMC,Terrain AWD,2019
21,23,26,GMC,Terrain AWD,2019
28,32,38,GMC,Terrain AWD,2019
21,23,27,Hyundai,Santa Fe AWD,2019
26,27,29,Hyundai,Kona AWD,2019
33,31,30,Lexus,NX 300h AWD,2019
22,24,28,Lexus,NX 300 AWD,2019
22,24,27,Lexus,NX 300 AWD F Sport,2019
20,23,27,Volvo,XC60 AWD,2019
18,21,26,Buick,Enclave FWD,2019
15,18,22,Chevrolet,Tahoe C1500 2WD,2019
15,18,22,Chevrolet,Suburban C1500 2WD,2019
15,18,22,Chevrolet,Tahoe C1500 2WD,2019
15,18,22,Chevrolet,Suburban C1500 2WD,2019
18,21,27,Chevrolet,Traverse FWD,2019
15,18,22,GMC,Yukon C1500 2WD,2019
15,18,22,GMC,Yukon C1500 XL 2WD,2019
15,18,22,GMC,Yukon C1500 2WD,2019
15,18,22,GMC,Yukon C1500 XL 2WD,2019
21,23,26,GMC,Acadia FWD,2019
21,24,29,Volvo,XC90 FWD,2019
17,20,25,Buick,Enclave AWD,2019
14,17,21,Cadillac,Escalade 4WD,2019
15,17,21,Chevrolet,Tahoe K1500 4WD,2019
14,16,21,Chevrolet,Suburban K1500 4WD,2019
15,17,21,Chevrolet,Tahoe K1500 4WD,2019
14,16,21,Chevrolet,Suburban K1500 4WD,2019
14,17,22,Chevrolet,Tahoe K1500 4WD,2019
14,16,20,Chevrolet,Suburban K1500 4WD,2019
17,20,25,Chevrolet,Traverse AWD,2019
14,16,21,GMC,Yukon K1500 XL 4WD,2019
15,17,21,GMC,Yukon K1500 4WD,2019
14,16,21,GMC,Yukon K1500 XL 4WD,2019
15,17,21,GMC,Yukon K1500 4WD,2019
14,16,20,GMC,Yukon K1500 XL 4WD,2019
14,17,22,GMC,Yukon K1500 4WD,2019
21,22,25,GMC,Acadia AWD,2019
20,23,27,Volvo,XC90 AWD,2019
21,25,31,Ford,Mustang,2019
15,18,24,Ford,Mustang,2019
20,23,28,Ford,Mustang Convertible,2019
15,18,24,Ford,Mustang Convertible,2019
21,25,32,Ford,Mustang,2019
16,19,25,Ford,Mustang,2019
20,23,28,Ford,Mustang Convertible,2019
15,18,24,Ford,Mustang Bullitt,2019
20,23,27,Ford,Mustang Performance Package,2019
20,23,28,Ford,Mustang Performance Package,2019
31,37,48,Chevrolet,Cruze,2019
28,32,38,Hyundai,Accent,2019
28,31,37,Hyundai,Accent,2019
28,31,37,Toyota,Corolla Hatchback,2019
32,36,42,Toyota,Corolla Hatchback,2019
30,33,38,Toyota,Corolla Hatchback XSE,2019
27,31,37,Kia,Optima,2019
21,24,30,Kia,Optima,2019
24,27,33,Kia,Optima,2019
25,29,35,Kia,Optima FE,2019
20,24,30,Volvo,V90 CC AWD,2019
19,22,27,Volvo,XC60 AWD,2019
18,21,25,GMC,Acadia FWD,2019
17,20,25,GMC,Acadia AWD,2019
19,22,26,Volvo,XC90 AWD,2019
26,29,34,Mazda,MX-5,2019
26,30,35,Mazda,MX-5,2019
30,33,37,Chevrolet,Spark ACTIV,2019
29,32,37,Chevrolet,Spark ACTIV,2019
20,23,29,Acura,RLX,2019
28,28,29,Acura,RLX Hybrid,2019
55,52,49,Honda,Insight,2019
51,48,45,Honda,Insight Touring,2019
28,32,39,Chevrolet,Equinox FWD,2019
28,32,39,GMC,Terrain FWD,2019
25,26,28,Mitsubishi,Eclipse Cross 2WD,2019
26,27,29,Mitsubishi,Eclipse Cross ES 2WD,2019
22,25,29,BMW,X3 xDrive30i,2019
22,25,29,BMW,X4 xDrive30i,2019
25,25,26,Mitsubishi,Eclipse Cross 4WD,2019
25,26,28,Mitsubishi,Eclipse Cross ES 4WD,2019
20,22,26,Chevrolet,Traverse FWD,2019
13,16,21,Porsche,911 GT3,2019
15,17,20,Porsche,911 GT3,2019
14,17,21,Porsche,911 GT3 Touring,2019
15,17,21,Porsche,911 GT2 RS,2019
19,21,24,Porsche,911 Turbo,2019
19,21,24,Porsche,911 Turbo Cabriolet,2019
19,21,24,Porsche,911 Turbo S,2019
19,21,24,Porsche,911 Turbo S Cabriolet,2019
29,33,38,Hyundai,Elantra SE,2019
28,32,37,Hyundai,Elantra,2019
26,29,36,Hyundai,Elantra,2019
25,29,34,Subaru,Legacy AWD,2019
20,23,28,Subaru,Legacy AWD,2019
20,22,26,Ford,Transit Connect Wagon LWB FWD,2019
20,22,27,Ford,Transit Connect Van 2WD,2019
24,25,27,Ford,Transit Connect Van FFV,2019
24,25,27,Ford,Transit Connect Van 2WD,2019
24,26,29,Ford,Transit Connect Wagon LWB FWD,2019
24,26,29,Ford,Transit Connect Wagon LWB FFV,2019
26,29,33,Subaru,Forester AWD,2019
25,28,32,Subaru,Outback AWD,2019
20,22,27,Subaru,Outback AWD,2019
150,136,122,Hyundai,Ioniq Electric,2019
120,116,112,Tesla,Model 3 Long Range  AWD,2018
120,116,112,Tesla,Model 3 Long Range  AWD Performance,2018
20,22,26,Chevrolet,Colorado 2WD,2019
20,22,26,Chevrolet,Colorado 2WD,2019
20,22,26,GMC,Canyon 2WD,2019
20,22,26,GMC,Canyon 2WD,2019
19,21,24,Chevrolet,Colorado 4WD,2019
19,21,24,GMC,Canyon 4WD,2019
15,17,22,Ram,1500 Classic 2WD,2019
17,19,23,Ram,1500 2WD,2019
17,20,25,Ram,1500 Classic 2WD,2019
15,17,21,Ram,1500 Classic 4WD,2019
17,19,22,Ram,1500 4WD,2019
16,19,23,Ram,1500 Classic 4WD,2019
20,23,27,Honda,Pilot FWD,2019
19,22,27,Honda,Pilot FWD,2019
20,22,25,Hyundai,Santa Fe FWD,2019
19,22,26,Honda,Pilot AWD,2019
18,21,26,Honda,Pilot AWD,2019
19,21,24,Hyundai,Santa Fe AWD,2019
26,29,33,Volvo,S90 AWD PHEV,2019
25,26,28,Volvo,XC60 AWD PHEV,2019
24,25,27,Volvo,XC90 AWD PHEV,2019
19,23,29,Cadillac,ATS,2019
21,24,29,Cadillac,ATS AWD,2019
22,25,30,Cadillac,ATS,2019
18,21,26,Cadillac,ATS AWD,2019
20,23,29,Buick,LaCrosse AWD,2019
19,22,27,Buick,Regal AWD,2019
14,16,21,Cadillac,CTS-V,2019
19,23,29,Cadillac,CTS,2019
21,24,29,Cadillac,CTS AWD,2019
22,25,30,Cadillac,CTS,2019
18,21,26,Cadillac,CTS AWD,2019
22,25,30,Fiat,500 L,2019
28,30,34,Honda,HR-V FWD,2019
28,30,34,Honda,HR-V FWD,2019
27,29,31,Honda,HR-V AWD,2019
26,28,31,Honda,HR-V AWD,2019
16,18,22,Chevrolet,Silverado K10 4WD,2019
16,17,20,Chevrolet,Silverado K10 4WD,2019
15,17,20,Chevrolet,Silverado K10 4WD TrailBoss,2019
15,17,21,GMC,Sierra K10 4WD,2019
15,17,20,GMC,Sierra K10 4WD,2019
15,17,19,GMC,Sierra K10 4WD AT4,2019
15,17,20,GMC,Sierra K10 4WD AT4,2019
27,30,33,Hyundai,Kona FWD,2019
25,27,30,Hyundai,Kona AWD,2019
14,16,20,Infiniti,QX80 2WD,2019
13,15,19,Infiniti,QX80 4WD,2019
9,11,14,Bugatti,Chiron,2019
24,28,35,BMW,230i Coupe,2019
21,25,32,BMW,230i Coupe,2019
24,27,33,BMW,230i xDrive Coupe,2019
23,27,33,BMW,230i Convertible,2019
23,27,33,BMW,230i xDrive Convertible,2019
21,24,30,BMW,M240i Coupe M Performance,2019
18,21,27,BMW,M240i Coupe M Performance,2019
21,24,30,BMW,M240i xDrive Coupe M Performance,2019
21,24,30,BMW,M240i Coupe,2019
18,21,27,BMW,M240i Coupe,2019
21,24,30,BMW,M240i xDrive Coupe,2019
21,24,30,BMW,M240i Convertible,2019
18,21,27,BMW,M240i Convertible,2019
21,24,30,BMW,M240i xDrive Convertible,2019
18,20,25,BMW,M2 Competition,2019
17,19,23,BMW,M2 Competition,2019
17,20,25,BMW,M4 Convertible,2019
16,19,22,BMW,M4 Convertible,2019
17,20,25,BMW,M4 Convertible Competition,2019
16,19,22,BMW,M4 Convertible Competition,2019
16,19,24,Chevrolet,Camaro,2019
14,16,20,Chevrolet,Camaro,2019
19,22,29,Chevrolet,Camaro,2019
16,20,27,Chevrolet,Camaro,2019
20,23,30,Chevrolet,Camaro,2019
22,25,31,Chevrolet,Camaro,2019
13,16,21,Chevrolet,Camaro,2019
16,20,27,Chevrolet,Camaro,2019
26,29,33,Volkswagen,Beetle Convertible,2019
18,20,25,BMW,M4 Coupe,2019
17,19,23,BMW,M4 Coupe,2019
17,19,23,BMW,M4 CS,2019
18,20,25,BMW,M4 Coupe Competition,2019
17,19,23,BMW,M4 Coupe Competition,2019
30,33,38,Chevrolet,Cruze,2019
28,32,38,Chevrolet,Cruze,2019
32,36,42,Jaguar,XE,2019
30,34,40,Jaguar,XE AWD,2019
12,14,18,Rolls-Royce,Dawn,2019
26,29,33,Volkswagen,Beetle,2019
23,27,33,BMW,530i xDrive,2019
21,24,29,BMW,540i,2019
21,24,29,BMW,540i xDrive,2019
18,20,25,BMW,M550i xDrive,2019
15,17,21,BMW,M5,2019
15,17,21,BMW,M5 Competition,2019
28,32,38,Chevrolet,Cruze Hatchback,2019
31,35,42,Jaguar,XF,2019
30,34,40,Jaguar,XF AWD,2019
21,24,29,Kia,Stinger AWD,2019
22,25,29,Kia,Stinger RWD,2019
17,20,25,Kia,Stinger AWD,2019
17,20,25,Kia,Stinger RWD,2019
31,35,41,Kia,Forte FE,2019
30,34,40,Kia,Forte,2019
27,31,37,Kia,Forte,2019
17,19,24,Maserati,Ghibli  V6 RWD,2019
12,14,18,Rolls-Royce,Wraith,2019
25,29,36,Volkswagen,Passat,2019
23,27,33,BMW,330i xDrive Gran Turismo,2019
20,23,29,BMW,340i xDrive Gran Turismo,2019
20,23,28,BMW,640i xDrive Gran Turismo,2019
16,18,23,Maserati,Quattroporte SQ4 V6,2019
12,14,18,Rolls-Royce,Ghost,2019
12,14,18,Rolls-Royce,Ghost EWB,2019
23,27,33,BMW,330i xDrive Sports Wagon,2019
20,23,30,Chevrolet,Colorado 2WD,2019
20,23,30,GMC,Canyon 2WD,2019
17,19,23,Chevrolet,Silverado C10 2WD,2019
17,19,23,GMC,Sierra C10 2WD,2019
17,20,25,Dodge,Grand Caravan,2019
20,23,27,Acura,MDX FWD,2019
25,27,30,Mitsubishi,Outlander 2WD,2019
19,22,26,Acura,MDX AWD,2019
19,21,25,Acura,MDX AWD A-SPEC,2019
20,23,27,BMW,X3 M40i,2019
26,29,33,Jaguar,F-Pace,2019
26,28,30,Land Rover,Range Rover Velar,2019
24,26,29,Mitsubishi,Outlander 4WD,2019
20,22,27,Mitsubishi,Outlander 4WD,2019
18,20,24,BMW,X6 sDrive35i,2019
18,20,24,BMW,X6 xDrive35i,2019
128,119,110,Chevrolet,Bolt EV,2019
28,29,31,Mazda,CX-5 2WD,2018
27,28,30,Mazda,CX-5 4WD,2018
9,11,15,Lamborghini,Aventador Coupe,2019
9,11,15,Lamborghini,Aventador Roadster,2019
24,27,32,Toyota,86,2019
21,24,28,Toyota,86,2019
24,27,32,Mercedes-Benz,CLA250 4matic,2019
24,29,37,Mercedes-Benz,CLA250,2019
16,19,24,Maserati,Ghibli V6 SQ4 AWD,2019
16,19,24,Maserati,Ghibli  S RWD,2019
25,28,33,Hyundai,Sonata,2019
26,29,35,Hyundai,Sonata SE,2019
23,26,32,Hyundai,Sonata,2019
28,31,37,Hyundai,Sonata,2019
55,55,54,Hyundai,Ioniq,2019
57,58,59,Hyundai,Ioniq Blue,2019
15,17,22,Maserati,Quattroporte V8,2019
16,18,23,Maserati,Quattroporte S,2019
15,16,19,Toyota,Tundra 2WD,2019
13,15,18,Toyota,Tundra 2WD,2019
14,16,18,Toyota,Tundra 4WD,2019
13,15,17,Toyota,Tundra 4WD FFV,2019
13,14,17,Toyota,Tundra 4WD,2019
18,22,28,Chrysler,Pacifica,2019
19,22,28,Chrysler,Pacifica,2019
19,22,27,Toyota,Sienna 2WD,2019
18,20,24,Toyota,Sienna AWD,2019
24,26,30,Cadillac,XT4 FWD,2019
23,26,32,Jeep,Compass FWD,2019
22,25,31,Jeep,Compass FWD,2019
22,24,29,Cadillac,XT4 AWD,2019
22,25,31,Jeep,Compass 4WD,2019
22,25,30,Jeep,Compass 4WD,2019
23,26,31,Mercedes-Benz,GLA250 4matic,2019
17,19,22,BMW,X6 xDrive50i,2019
27,29,30,BMW,530e,2019
27,28,31,BMW,530e xDrive,2019
25,27,29,BMW,740e xDrive,2019
21,24,29,Subaru,BRZ,2019
24,27,33,Subaru,BRZ,2019
24,27,32,Mercedes-Benz,CLA250 4matic,2019
21,24,29,Buick,Regal AWD,2019
22,26,32,Chevrolet,Malibu,2019
27,30,35,Nissan,Sentra,2019
29,32,37,Nissan,Sentra,2019
25,27,31,Nissan,Sentra Nismo,2019
27,29,33,Nissan,Sentra,2019
25,27,30,Nissan,Sentra Nismo,2019
21,24,29,Buick,Regal TourX AWD,2019
22,24,27,Mercedes-Benz,GLC300,2019
24,27,33,Mercedes-Benz,GLA250,2019
21,24,29,Land Rover,Range Rover Evoque Cabriolet,2019
22,24,27,Mercedes-Benz,GLC300 4matic,2019
21,23,27,Mercedes-Benz,GLC300 4matic Coupe,2019
23,26,31,Mercedes-Benz,GLA250 4matic,2019
14,16,19,BMW,X6 M,2019
17,19,23,Land Rover,Range Rover SVA,2019
22,24,28,Land Rover,Range Rover SVA,2019
17,19,23,Land Rover,Range Rover Sport,2019
22,24,28,Land Rover,Range Rover Sport,2019
16,18,21,Land Rover,Discovery,2019
21,23,26,Land Rover,Discovery,2019
15,17,21,Maserati,Levante S,2019
